Nombre de bornes disponibles;Nombre vélo en PARK+;Nombres de bornes en station;PARK + activation;densityLevel;Achat possible en station (CB);Description station;maxBikeOverflow;Etat du Totem;nbFreeDock;Nombre de vélo mécanique;PARK +;nbDock;Nombre vélo électrique;Nombre vélo en PARK+;Code de la station;Nom de la station;Etat des stations;Type de stations;geo;duedate
0;0;0;no;1;no;"{""code"": ""20040"", ""name"": ""Parc de Belleville - Julien Lacroix"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1520982043, ""gps"": {""latitude"": 48.8703459, ""longitude"": 2.3842214}}";26;yes;25;0;no;26;1;0;20040;Parc de Belleville - Julien Lacroix;Operative;no;48.8703459, 2.3842214;2018-03-13
26;0;28;no;1;yes;"{""code"": ""17050"", ""name"": ""Batignolles - Abel Truchet"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1529013644, ""gps"": {""latitude"": 48.88310390458221, ""longitude"": 2.323834749088381}}";30;yes;0;1;no;0;0;0;17050;Batignolles - Abel Truchet;Operative;yes;48.8831039046, 2.32383474909;2018-06-14
27;0;29;no;1;yes;"{""code"": ""7001"", ""name"": ""Invalides - Duroc"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553447340, ""gps"": {""latitude"": 48.8477924732952, ""longitude"": 2.3161920905113225}}";0;yes;0;0;no;0;2;0;7001;Invalides - Duroc;Operative;yes;48.8477924733, 2.31619209051;2019-03-24
23;0;28;no;1;no;"{""code"": ""21019"", ""name"": ""Edouard Vaillant - Paul-Adolphe Souriau"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1530050430, ""gps"": {""latitude"": 48.83484585882868, ""longitude"": 2.2479459643363957}}";0;yes;0;5;no;0;0;0;21019;Edouard Vaillant - Paul-Adolphe Souriau;Operative;yes;48.8348458588, 2.24794596434;2018-06-26
20;0;21;no;1;no;"{""code"": ""20109"", ""name"": ""Haxo - Surmelin"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561845658, ""gps"": {""latitude"": 48.8694370761222, ""longitude"": 2.40539657537972}}";0;yes;0;0;no;0;1;0;20109;Haxo - Surmelin;Operative;yes;48.8694370761, 2.40539657538;2019-06-29
50;0;55;no;1;yes;"{""code"": ""18032"", ""name"": ""Porte de Clignancourt"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561882020, ""gps"": {""latitude"": 48.897488, ""longitude"": 2.343996}}";0;yes;1;3;no;1;1;0;18032;Porte de Clignancourt;Operative;yes;48.897488, 2.343996;2019-06-30
34;0;39;no;1;yes;"{""code"": ""11020"", ""name"": ""Belfort - Voltaire"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545001255, ""gps"": {""latitude"": 48.8563358, ""longitude"": 2.3829901}}";39;yes;0;4;no;0;1;0;11020;Belfort - Voltaire;Operative;yes;48.8563358, 2.3829901;2018-12-16
38;0;46;no;1;yes;"{""code"": ""17027"", ""name"": ""Place du Maréchal Juin - Péreire"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558227540, ""gps"": {""latitude"": 48.885263, ""longitude"": 2.298286}}";0;yes;0;4;no;0;3;0;17027;Place du Maréchal Juin - Péreire;Operative;yes;48.885263, 2.298286;2019-05-19
20;0;24;no;1;no;"{""code"": ""19039"", ""name"": ""Edouard Pailleron - Simon Bolivar "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1516230019, ""gps"": {""latitude"": 48.87979886049996, ""longitude"": 2.374839261174202}}";24;yes;1;1;no;1;2;0;19039;Edouard Pailleron - Simon Bolivar;Operative;yes;48.8797988605, 2.37483926117;2018-01-17
15;0;15;no;1;no;"{""code"": ""20027"", ""name"": ""Porte de Ménilmontant"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1511795825, ""gps"": {""latitude"": 48.8691543609174, ""longitude"": 2.40932246879487}}";15;yes;0;0;no;0;0;0;20027;Porte de Ménilmontant;Operative;yes;48.8691543609, 2.40932246879;2017-11-27
34;0;40;no;0;no;"{""code"": ""43402"", ""name"": ""Place de Verdun"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1552399200, ""gps"": {""latitude"": 48.8202823, ""longitude"": 2.473775}}";0;yes;0;2;no;0;3;0;43402;Place de Verdun;Operative;yes;48.8202823, 2.473775;2019-03-12
9;0;16;no;0;no;"{""code"": ""47006"", ""name"": ""Les Planètes "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1551854700, ""gps"": {""latitude"": 48.8099849920804, ""longitude"": 2.4580853059887886}}";0;yes;0;3;no;0;4;0;47006;Les Planètes;Operative;yes;48.8099849921, 2.45808530599;2019-03-06
0;0;0;no;1;yes;"{""code"": ""11041"", ""name"": ""Square Saint-Ambroise"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1556748000, ""gps"": {""latitude"": 48.860934, ""longitude"": 2.375841}}";43;yes;33;2;no;43;2;0;11041;Square Saint-Ambroise;Operative;no;48.860934, 2.375841;2019-05-01
17;0;20;no;1;no;"{""code"": ""19038"", ""name"": ""Lassus - Delouvain"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1530223240, ""gps"": {""latitude"": 48.87550448459959, ""longitude"": 2.3890327325518528}}";0;yes;0;2;no;0;0;0;19038;Lassus - Delouvain;Operative;yes;48.8755044846, 2.38903273255;2018-06-28
0;0;0;no;1;yes;"{""code"": ""10009"", ""name"": ""Mairie du 10ème"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.87208944990723, ""longitude"": 2.357582598924637}}";19;yes;18;0;no;19;1;0;10009;Mairie du 10ème;Operative;no;48.8720894499, 2.35758259892;2018-03-30
25;0;27;no;1;no;"{""code"": ""31703"", ""name"": ""Sadi Carnot - François Mitterrand "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1530426300, ""gps"": {""latitude"": 48.87532687671517, ""longitude"": 2.4241617321968083}}";27;yes;0;0;no;0;1;0;31703;Sadi Carnot - François Mitterrand;Operative;yes;48.8753268767, 2.4241617322;2018-07-01
0;0;0;no;1;yes;"{""code"": ""15031"", ""name"": ""Théâtre - Lourmel"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.8482070397636, ""longitude"": 2.2898658737540245}}";53;yes;46;5;no;53;2;0;15031;Théâtre - Lourmel;Operative;no;48.8482070398, 2.28986587375;2018-04-14
14;0;23;no;1;yes;"{""code"": ""19127"", ""name"": ""Aubervilliers - Curial"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558994400, ""gps"": {""latitude"": 48.89088305227546, ""longitude"": 2.3688579350709915}}";0;yes;0;0;no;0;1;0;19127;Aubervilliers - Curial;Operative;yes;48.8908830523, 2.36885793507;2019-05-27
31;0;34;no;1;yes;"{""code"": ""18033"", ""name"": ""Belliard - Damrémont"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.89669238777841, ""longitude"": 2.338023450388167}}";34;yes;0;2;no;0;0;0;18033;Belliard - Damrémont;Operative;yes;48.8966923878, 2.33802345039;2018-04-14
39;0;43;no;1;no;"{""code"": ""11010"", ""name"": ""Boulets - Faubourg Saint-Antoine"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1556748000, ""gps"": {""latitude"": 48.84925926211519, ""longitude"": 2.391754614194301}}";43;yes;0;2;no;0;0;0;11010;Boulets - Faubourg Saint-Antoine;Operative;yes;48.8492592621, 2.39175461419;2019-05-01
15;0;19;no;1;yes;"{""code"": ""20016"", ""name"": ""Pyrénées - Maraîchers"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1534197600, ""gps"": {""latitude"": 48.85714001395299, ""longitude"": 2.4043509364128113}}";19;yes;0;3;no;0;1;0;20016;Pyrénées - Maraîchers;Operative;yes;48.857140014, 2.40435093641;2018-08-13
32;0;38;no;1;yes;"{""code"": ""11037"", ""name"": ""Faubourg Du Temple - Republique"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557612000, ""gps"": {""latitude"": 48.867872484748744, ""longitude"": 2.3648982158072323}}";0;yes;0;3;no;0;2;0;11037;Faubourg Du Temple - Republique;Operative;yes;48.8678724847, 2.36489821581;2019-05-11
23;0;25;no;1;yes;"{""code"": ""14111"", ""name"": ""Cassini - Denfert-Rochereau"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553986800, ""gps"": {""latitude"": 48.83752583906732, ""longitude"": 2.336035408079624}}";0;yes;0;2;no;0;0;0;14111;Cassini - Denfert-Rochereau;Operative;yes;48.8375258391, 2.33603540808;2019-03-30
19;0;25;no;1;yes;"{""code"": ""21010"", ""name"": ""Silly - Galliéni"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546210829, ""gps"": {""latitude"": 48.835583838705936, ""longitude"": 2.2325500845909123}}";25;yes;0;6;no;0;0;0;21010;Silly - Galliéni;Operative;yes;48.8355838387, 2.23255008459;2018-12-30
15;0;25;no;1;yes;"{""code"": ""10152"", ""name"": ""Gare du Nord - Place de Valenciennes"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558226507, ""gps"": {""latitude"": 48.879089, ""longitude"": 2.354235}}";0;yes;0;6;no;0;4;0;10152;Gare du Nord - Place de Valenciennes;Operative;yes;48.879089, 2.354235;2019-05-19
17;0;17;no;1;no;"{""code"": ""5016"", ""name"": ""Thouin - Cardinal Lemoine"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1529654260, ""gps"": {""latitude"": 48.84504716661511, ""longitude"": 2.3494647851273465}}";0;yes;0;0;no;0;0;0;5016;Thouin - Cardinal Lemoine;Operative;yes;48.8450471666, 2.34946478513;2018-06-22
10;0;48;no;1;yes;"{""code"": ""11025"", ""name"": ""Froment - Bréguet"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545001200, ""gps"": {""latitude"": 48.8570414504784, ""longitude"": 2.37289470306807}}";48;yes;0;4;no;0;2;0;11025;Froment - Bréguet;Operative;yes;48.8570414505, 2.37289470307;2018-12-16
50;0;52;no;1;no;"{""code"": ""15047"", ""name"": ""Morillons - Dantzig"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543334610, ""gps"": {""latitude"": 48.83310149953933, ""longitude"": 2.299380004405976}}";0;yes;0;1;no;0;1;0;15047;Morillons - Dantzig;Operative;yes;48.8331014995, 2.29938000441;2018-11-27
32;0;34;no;1;yes;"{""code"": ""13101"", ""name"": ""Croulebarde - Corvisart"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543615200, ""gps"": {""latitude"": 48.830981659316855, ""longitude"": 2.3481646925210953}}";34;yes;0;0;no;0;2;0;13101;Croulebarde - Corvisart;Operative;yes;48.8309816593, 2.34816469252;2018-11-30
20;0;21;no;1;no;"{""code"": ""14108"", ""name"": ""Le Brix et Mesmin - Jourdan"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1515020403, ""gps"": {""latitude"": 48.82234096593411, ""longitude"": 2.327861653302471}}";21;yes;1;0;no;1;0;0;14108;Le Brix et Mesmin - Jourdan;Operative;yes;48.8223409659, 2.3278616533;2018-01-03
37;0;38;no;1;no;"{""code"": ""31024"", ""name"": ""Romainville - Vaillant-Couturier"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1550530800, ""gps"": {""latitude"": 48.86785, ""longitude"": 2.446748}}";0;yes;0;0;no;0;1;0;31024;Romainville - Vaillant-Couturier;Operative;yes;48.86785, 2.446748;2019-02-18
40;0;42;no;1;no;"{""code"": ""17044"", ""name"": ""Porte de Saint-Ouen - Bessières"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561845600, ""gps"": {""latitude"": 48.89792240854517, ""longitude"": 2.32851451022192}}";0;yes;0;2;no;0;0;0;17044;Porte de Saint-Ouen - Bessières;Operative;yes;48.8979224085, 2.32851451022;2019-06-29
17;0;18;no;1;no;"{""code"": ""19027"", ""name"": ""Serrurier "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1518649250, ""gps"": {""latitude"": 48.8804934032465, ""longitude"": 2.39806417375803}}";18;yes;0;0;no;0;0;0;19027;Serrurier;Operative;yes;48.8804934032, 2.39806417376;2018-02-14
0;0;1;no;1;yes;"{""code"": ""14013"", ""name"": ""Liard - Amiral Mouchez"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517266839, ""gps"": {""latitude"": 48.8214169, ""longitude"": 2.342167}}";14;yes;12;2;no;13;0;0;14013;Liard - Amiral Mouchez;Operative;yes;48.8214169, 2.342167;2018-01-29
31;0;40;no;1;yes;"{""code"": ""17010"", ""name"": ""Jonquière - Docteur Paul Brousse"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1542751140, ""gps"": {""latitude"": 48.894799816683985, ""longitude"": 2.318705212173216}}";40;yes;0;5;no;0;2;0;17010;Jonquière - Docteur Paul Brousse;Operative;yes;48.8947998167, 2.31870521217;2018-11-20
26;0;29;no;1;no;"{""code"": ""8053"", ""name"": ""Place Georges Guillaumin"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1527717600, ""gps"": {""latitude"": 48.874750203956566, ""longitude"": 2.301771435325988}}";31;yes;0;0;no;0;2;0;8053;Place Georges Guillaumin;Operative;yes;48.874750204, 2.30177143533;2018-05-30
42;0;45;no;1;yes;"{""code"": ""14002"", ""name"": ""Edgar Quinet - Raspail"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1559682031, ""gps"": {""latitude"": 48.83940266673835, ""longitude"": 2.32971478253603}}";46;yes;1;2;no;1;1;0;14002;Edgar Quinet - Raspail;Operative;yes;48.8394026667, 2.32971478254;2019-06-04
36;0;36;no;1;yes;"{""code"": ""18024"", ""name"": ""Clignancourt - Ordener"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558227600, ""gps"": {""latitude"": 48.891457726153774, ""longitude"": 2.348636478060487}}";10;yes;0;0;no;0;0;0;18024;Clignancourt - Ordener;Operative;yes;48.8914577262, 2.34863647806;2019-05-19
9;0;16;no;1;yes;"{""code"": ""22409"", ""name"": ""Henri Barbusse - Stalingrad"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540328340, ""gps"": {""latitude"": 48.814580710238836, ""longitude"": 2.2875300049781804}}";0;yes;0;3;no;0;4;0;22409;Henri Barbusse - Stalingrad;Operative;yes;48.8145807102, 2.28753000498;2018-10-23
24;0;31;no;1;yes;"{""code"": ""7025"", ""name"": ""Octave Gréard - Tour Eiffel"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1532854800, ""gps"": {""latitude"": 48.856502977695634, ""longitude"": 2.293178754328878}}";0;yes;2;2;no;2;3;0;7025;Octave Gréard - Tour Eiffel;Operative;yes;48.8565029777, 2.29317875433;2018-07-29
25;0;26;no;1;no;"{""code"": ""31706"", ""name"": ""Château - République"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540591200, ""gps"": {""latitude"": 48.8629238005955, ""longitude"": 2.415503561496735}}";26;yes;0;0;no;0;1;0;31706;Château - République;Operative;yes;48.8629238006, 2.4155035615;2018-10-26
16;0;17;no;1;no;"{""code"": ""9028"", ""name"": ""Moncey - Blanche"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1527717600, ""gps"": {""latitude"": 48.88006587474148, ""longitude"": 2.3310810327529907}}";17;yes;0;0;no;0;0;0;9028;Moncey - Blanche;Operative;yes;48.8800658747, 2.33108103275;2018-05-30
19;0;33;no;1;no;"{""code"": ""9022"", ""name"": ""Rossini - Laffitte"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1531692000, ""gps"": {""latitude"": 48.87334627510507, ""longitude"": 2.337980867701675}}";0;yes;0;8;no;0;6;0;9022;Rossini - Laffitte;Operative;yes;48.8733462751, 2.3379808677;2018-07-15
0;0;0;no;1;yes;"{""code"": ""16039"", ""name"": ""Exelmans - Versailles"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1521792000, ""gps"": {""latitude"": 48.84097491091973, ""longitude"": 2.264390252530575}}";47;yes;18;3;no;24;1;0;16039;Exelmans - Versailles;Operative;no;48.8409749109, 2.26439025253;2018-03-23
0;0;0;no;1;yes;"{""code"": ""17030"", ""name"": ""Pereire - Rennequin"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1524175259, ""gps"": {""latitude"": 48.88364782887555, ""longitude"": 2.2952447086572647}}";23;yes;19;3;no;23;1;0;17030;Pereire - Rennequin;Operative;no;48.8836478289, 2.29524470866;2018-04-19
57;0;58;no;1;no;"{""code"": ""14020"", ""name"": ""Cimetière de Montrouge"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553727600, ""gps"": {""latitude"": 48.822009, ""longitude"": 2.322188699}}";0;yes;0;0;no;0;0;0;14020;Cimetière de Montrouge;Operative;yes;48.822009, 2.322188699;2019-03-27
49;0;52;no;1;yes;"{""code"": ""31022"", ""name"": ""Mairie de Montreuil"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1549494000, ""gps"": {""latitude"": 48.86131452758348, ""longitude"": 2.440614402294159}}";0;yes;0;1;no;0;2;0;31022;Mairie de Montreuil;Operative;yes;48.8613145276, 2.44061440229;2019-02-06
58;0;58;no;1;yes;"{""code"": ""11113"", ""name"": ""Richard Lenoir - Republique"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555711200, ""gps"": {""latitude"": 48.8667175, ""longitude"": 2.3692541}}";0;yes;0;0;no;0;0;0;11113;Richard Lenoir - Republique;Operative;yes;48.8667175, 2.3692541;2019-04-19
12;0;21;no;1;yes;"{""code"": ""21212"", ""name"": ""Marne - Germain Dardan"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543446014, ""gps"": {""latitude"": 48.81154270401601, ""longitude"": 2.303070724010468}}";0;yes;1;6;no;1;3;0;21212;Marne - Germain Dardan;Operative;yes;48.811542704, 2.30307072401;2018-11-28
7;0;16;no;1;yes;"{""code"": ""15042"", ""name"": ""Henry Farman"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.83372430280548, ""longitude"": 2.2713854536414146}}";16;yes;0;6;no;0;3;0;15042;Henry Farman;Operative;yes;48.8337243028, 2.27138545364;2018-04-14
1;0;2;no;1;yes;"{""code"": ""8045"", ""name"": ""Place de la Reine Astrid"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1521154800, ""gps"": {""latitude"": 48.86492098253841, ""longitude"": 2.302549182385926}}";58;yes;40;15;no;56;2;0;8045;Place de la Reine Astrid;Operative;yes;48.8649209825, 2.30254918239;2018-03-15
19;0;29;no;1;yes;"{""code"": ""21312"", ""name"": ""Lucie Aubrac - Fort"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543359643, ""gps"": {""latitude"": 48.818144834008976, ""longitude"": 2.271184623241425}}";0;yes;1;3;no;1;4;0;21312;Lucie Aubrac - Fort;Operative;yes;48.818144834, 2.27118462324;2018-11-27
12;0;19;no;1;yes;"{""code"": ""11046"", ""name"": ""Place de la République - Voltaire"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557612000, ""gps"": {""latitude"": 48.86683096894219, ""longitude"": 2.3654810339212418}}";21;yes;0;3;no;0;4;0;11046;Place de la République - Voltaire;Operative;yes;48.8668309689, 2.36548103392;2019-05-11
43;0;49;no;1;yes;"{""code"": ""7101"", ""name"": ""Raspail - Chomel"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1544900456, ""gps"": {""latitude"": 48.852233164303094, ""longitude"": 2.3266580700874333}}";0;yes;0;2;no;0;3;0;7101;Raspail - Chomel;Operative;yes;48.8522331643, 2.32665807009;2018-12-15
0;0;0;no;1;no;"{""code"": ""14106"", ""name"": ""Marc Sangnier - Porte de Vanves"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517356800, ""gps"": {""latitude"": 48.825218683556734, ""longitude"": 2.3107116669416428}}";21;yes;21;0;no;22;0;0;14106;Marc Sangnier - Porte de Vanves;Operative;yes;48.8252186836, 2.31071166694;2018-01-31
29;0;32;no;1;yes;"{""code"": ""8054"", ""name"": ""Bertie Albrecht - Hoche"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1542690000, ""gps"": {""latitude"": 48.87614039826388, ""longitude"": 2.301303138307601}}";32;yes;0;0;no;0;3;0;8054;Bertie Albrecht - Hoche;Operative;yes;48.8761403983, 2.30130313831;2018-11-20
19;0;22;no;1;yes;"{""code"": ""14124"", ""name"": ""David Weill - Parc Montsouris"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1529038732, ""gps"": {""latitude"": 48.821092374256104, ""longitude"": 2.333725690841675}}";0;yes;0;0;no;0;3;0;14124;David Weill - Parc Montsouris;Operative;yes;48.8210923743, 2.33372569084;2018-06-15
31;0;35;no;1;no;"{""code"": ""7002"", ""name"": ""Vaneau - Sèvres"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545042442, ""gps"": {""latitude"": 48.84856323305935, ""longitude"": 2.3204218259345537}}";0;yes;0;2;no;0;2;0;7002;Vaneau - Sèvres;Operative;yes;48.8485632331, 2.32042182593;2018-12-17
1;0;1;no;1;yes;"{""code"": ""31008"", ""name"": ""François Debergue - Croix de Chavaux"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1538660640, ""gps"": {""latitude"": 48.857421708072074, ""longitude"": 2.437578141689301}}";0;yes;50;1;no;56;5;0;31008;François Debergue - Croix de Chavaux;Operative;yes;48.8574217081, 2.43757814169;2018-10-04
25;0;28;no;1;no;"{""code"": ""22203"", ""name"": ""Tertres - Fontaine"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1544569200, ""gps"": {""latitude"": 48.787553654715644, ""longitude"": 2.306235730648041}}";0;yes;0;2;no;0;1;0;22203;Tertres - Fontaine;Operative;yes;48.7875536547, 2.30623573065;2018-12-11
16;0;20;no;1;yes;"{""code"": ""35020"", ""name"": ""Marcelle - Thalie"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1538773140, ""gps"": {""latitude"": 48.8835462, ""longitude"": 2.4137883}}";0;yes;0;0;no;0;4;0;35020;Marcelle - Thalie;Operative;yes;48.8835462, 2.4137883;2018-10-05
12;0;24;no;1;yes;"{""code"": ""9116"", ""name"": ""Victoire - Chaussée d'Antin"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546210824, ""gps"": {""latitude"": 48.875065791004396, ""longitude"": 2.3316738009452824}}";0;yes;0;8;no;0;4;0;9116;Victoire - Chaussée d'Antin;Operative;yes;48.875065791, 2.33167380095;2018-12-30
30;0;59;no;1;yes;"{""code"": ""13050"", ""name"": ""Quai Panhard et Levassor"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557612000, ""gps"": {""latitude"": 48.82837482809675, ""longitude"": 2.384273745805574}}";59;yes;0;23;no;0;6;0;13050;Quai Panhard et Levassor;Operative;yes;48.8283748281, 2.38427374581;2019-05-11
